1.093764787204450500e-01 -5.426258957096594115e-02
1.888299467234180185e-01 -4.865816428911354241e-02
2.239662121228201963e-01 -3.682072363929978377e-03
3.990617583884727981e-01 -1.079679682769767862e-02
4.277399596752912703e-01 -1.758691580092119552e-02
5.561183748340544630e-01 -4.829439853705659591e-03
1.950654675442772490e+00 -1.521286445796209358e-03
1.956852705151133076e+00 -3.153074696500023956e-03
1.988759804312146384e+00 -6.746705777795522193e-04
2.757006295906077042e+00 -7.739049331748661515e-12
5.095141528537425711e-03 -2.547560477002456560e-03
1.733053668201799957e-01 -3.570157795809972279e-02
2.236392070341743643e-01 -3.429119003628352830e-03
3.674558686946212682e-01 -1.636051169377088568e-02
4.036665771078536968e-01 -3.031103310440272022e-02
5.196310025371770891e-01 -2.313540199756617191e-02
1.949500346250970573e+00 -3.329104599405444899e-06
1.956852706906025530e+00 -3.153076215384910744e-03
1.983758143144161101e+00 -3.027369901633599186e-03
2.757006295906386129e+00 -7.764162642524691077e-12
2.499229572675371047e-01 -1.234856483391304216e-01
2.228116825137047563e-01 -3.989997165368056389e-03
2.440982418417677602e-01 -8.875455321078989934e-02
4.240240267236446980e-01 -3.957282745029764431e-02
4.277294502366458806e-01 -1.757552203966093740e-02
5.561182459480189522e-01 -4.829490566527772262e-03
9.978172882399574117e-01 -8.983044483888623323e-04
1.003061335885361505e+00 -1.547128592283601375e-02
1.066290779225282259e+00 -1.325564973186113722e-03
1.400497241119065484e+00 -3.059158892898167811e-05
1.529584585856829659e-01 -7.520138323820578508e-02
2.027995779106197827e-01 -5.957916955234550394e-02
2.270716544736106068e-01 -1.130237371784762052e-01
2.248647921485283918e-01 -2.865207310491744552e-03
2.617466515129196480e-01 -9.968447087825579866e-02
2.823564940068019058e-01 -1.410494801651874519e-01
9.957869047558680631e-01 -5.905661200655601926e-03
9.977988607106965668e-01 -6.074468723339729445e-04
1.006403161964331439e+00 -1.979437138252147788e-02
1.400494880560653410e+00 -3.177138143937333710e-05
1.309618188657803994e-01 -6.470248051363876318e-02
1.953109493423919596e-01 -5.377944929385727185e-02
2.241504660780946068e-01 -3.449577603982210278e-03
3.952220663919653876e-01 -1.729318457500589323e-02
4.214381756948893942e-01 -2.086341430264050667e-02
5.467341516361906573e-01 -9.518088815432984226e-03
2.211565987311885806e+00 -1.915441979603865188e-03
2.216349940885833814e+00 -2.612622541419042620e-03
2.243640987036749301e+00 -1.161630151880477463e-03
3.125547429533957811e+00 -7.496711190051343083e-09
8.864305608469554010e-02 -4.411399828215153279e-02
1.835641734785972146e-01 -4.440626344185380492e-02
2.192043420707130985e-01 -9.953575353748188304e-02
2.237782653886752904e-01 -3.027229062375814354e-03
2.701802866281329818e-01 -9.714952135689482182e-02
2.970927688087917073e-01 -1.337227550758155470e-01
6.099805323582375705e-01 -3.200671259880865076e-03
6.229814531486623785e-01 -5.010514113072950942e-03
6.365765639253624375e-01 -3.134432790009873682e-02
8.583737558134030277e-01 -4.200932913864369834e-05
8.864305647012067635e-02 -4.411399861003699463e-02
1.835650511369172344e-01 -4.440654483560517451e-02
2.267125764021580281e-01 -9.564332194754504579e-02
2.232905471681338461e-01 -3.276931518789113085e-03
2.765002582145688614e-01 -9.469354918736089255e-02
3.082131037780726501e-01 -1.280280826792782600e-01
4.579671747433446960e-01 -4.266103398171306078e-03
4.801184232422924802e-01 -9.966630556914499520e-03
4.976045511995627613e-01 -3.979061176899563457e-02
6.427646894827432344e-01 -2.291564198844294644e-05
5.095141528582937916e-03 -2.547560476982681146e-03
1.733053668306733797e-01 -3.570157796183449223e-02
2.221661402902234128e-01 -3.920721729844488072e-03
2.394676692398510498e-01 -7.978618850264480866e-02
2.938227542636739908e-01 -8.734300008889379907e-02
3.386641997673583981e-01 -1.128329498079934518e-01
1.146764693048008432e+00 -5.659461885168708950e-06
1.152618157069392524e+00 -8.505637881335128062e-04
1.168776158556290579e+00 -1.654096184862397997e-02
1.620663630822434698e+00 -1.802771264366891506e-05
9.717628302665614866e-04 -4.858813841928781053e-04
1.732722700867303234e-01 -3.567230358294078835e-02
2.235327960536989678e-01 -3.184552702099549288e-03
3.553479988236717957e-01 -2.241527188202756607e-02
3.926488595532012793e-01 -3.623183290317130711e-02
5.025250980643026777e-01 -3.172999370995787521e-02
1.639332768027475629e+00 -1.440102566361007059e-07
1.646828214126715428e+00 -2.859008564290709334e-03
1.677213305623798556e+00 -4.777954813531552075e-03
2.318308797953944289e+00 -3.128024659335643410e-07
2.219970226465900753e-01 -4.708952748713779966e-03
2.626086741758346665e-01 -1.303180208629236836e-01
2.506593679628721927e-01 -9.301848548077239209e-02
2.861468766368701067e-01 -1.287686410250867275e-01
2.764975985755653287e-01 -9.463734445801388895e-02
3.082129625052298372e-01 -1.280282419918473136e-01
9.978270736581658085e-01 -9.610086582804162458e-04
1.004298446354446650e+00 -1.709928483976249497e-02
1.011002990151384395e+00 -1.967336576762290790e-02
1.400497002507310240e+00 -2.973831016855423397e-05
1.309618217075414759e-01 -6.470248100216953457e-02
1.953115431276939984e-01 -5.377882869576867952e-02
2.242025753003892563e-01 -3.570796417482731758e-03
4.016227123669872112e-01 -1.388678402697103229e-02
4.277390833035299988e-01 -1.758666389189016827e-02
5.561183713238718740e-01 -4.829441883413206592e-03
2.315147574251750218e+00 -1.829622867335089532e-03
2.319605906210109758e+00 -2.415904897118174421e-03
2.346915162274370914e+00 -5.746363859561216684e-04
3.272122900167142134e+00 -1.465878985685171481e-08
2.226596244254903934e-01 -4.385249277071615569e-03
2.626085091149237827e-01 -1.303173353005026569e-01
2.506769557025657069e-01 -9.297401650874072276e-02
4.214203879101105499e-01 -4.679326911566038250e-02
